text_id,text
chunk_0_800,"el consentimiento de ésta defienda o represente en el
mismo asunto a quien tenga intereses contrarios, será castigado con la pena de multa de seis a doce meses e inhabilitación especial para su profesión de dos a cuatro años.
2. El abogado o procurador que, por acción u omisión, perjudique de forma manifiesta los intereses que le fueren enco299"
chunk_0_801,"mendados será castigado con las penas de multa de doce a
veinticuatro meses e inhabilitación especial para empleo,
cargo público, profesión u oficio de uno a cuatro años.
Si los hechos fueran realizados por imprudencia grave, se
impondrán las penas de multa de seis a doce meses e inhabilitación especial para su profesión de seis meses a dos años.
CAPÍTULO VIII. Del quebrantamiento de condena
Artículo 468
1. Los que quebrantaren su condena, medida de seguridad,
prisión, medida cautelar, conducción o custodia serán castigados con la pena de prisión de seis meses a un año si estuvieran privados de libertad, y con la pena de multa de doce
a veinticuatro meses en los demás casos.
2. Se impondrá en todo caso la pena de prisión de seis meses
a un año a los que quebrantaren una pena de las contempladas en el artículo 48 de este Código o una medida cautelar o de seguridad de la misma naturaleza impuesta en
procesos criminales en los que el ofendido sea alguna de las"
chunk_0_802,"a un año a los que quebrantaren una pena de las contempladas en el artículo 48 de este Código o una medida cautelar o de seguridad de la misma naturaleza impuesta en
procesos criminales en los que el ofendido sea alguna de las
personas a las que se refiere el artículo 173.2, así como a
aquellos que quebrantaren la medida de libertad vigilada.
3. Los que inutilicen o perturben el funcionamiento normal de
los dispositivos técnicos que hubieran sido dispuestos para
controlar el cumplimiento de penas, medidas de seguridad
o medidas cautelares, no los lleven consigo u omitan las
medidas exigibles para mantener su correcto estado de funcionamiento, serán castigados con una pena de multa de
seis a doce meses.
Artículo 469
Los sentenciados o presos que se fugaren del lugar en que estén
recluidos, haciendo uso de violencia o intimidación en las personas o fuerza en las cosas o tomando parte en motín, serán castigados con la pena de prisión de seis meses a cuatro años.
Artículo 470"
chunk_0_803,"recluidos, haciendo uso de violencia o intimidación en las personas o fuerza en las cosas o tomando parte en motín, serán castigados con la pena de prisión de seis meses a cuatro años.
Artículo 470
1. El particular que proporcionare la evasión a un condenado,
preso o detenido, bien del lugar en que esté recluido, bien
durante su conducción, será castigado con la pena de pri300"
chunk_0_804,"sión de seis meses a un año y multa de doce a veinticuatro
meses.
2. Si se empleara al efecto violencia o intimidación en las personas, fuerza en las cosas o soborno, la pena será de prisión
de seis meses a cuatro años.
3. Si se tratara de alguna de las personas citadas en el artículo
454, se les castigará con la pena de multa de tres a seis
meses, pudiendo en este caso el Juez o Tribunal imponer
tan sólo las penas correspondientes a los daños causados o
a las amenazas o violencias ejercidas.
Artículo 471
Se impondrá la pena superior en grado, en sus respectivos
casos, si el culpable fuera un funcionario público encargado de
la conducción o custodia de un condenado, preso o detenido.
El funcionario será castigado, además, con la pena de inhabilitación especial para empleo o cargo público de seis a diez años
si el fugitivo estuviera condenado por sentencia ejecutoria, y
con la inhabilitación especial para empleo o cargo público de
tres a seis años en los demás casos."
chunk_0_805,"si el fugitivo estuviera condenado por sentencia ejecutoria, y
con la inhabilitación especial para empleo o cargo público de
tres a seis años en los demás casos.
CAPÍTULO IX. De los delitos contra la Administración de
Justicia de la Corte Penal Internacional
Artículo 471 bis
1. El testigo que, intencionadamente, faltare a la verdad en su
testimonio ante la Corte Penal Internacional, estando obligado a decir verdad conforme a las normas estatutarias y
reglas de procedimiento y prueba de dicha Corte, será castigado con prisión de seis meses a dos años. Si el falso testimonio se diera en contra del acusado, la pena será de
prisión de dos a cuatro años. Si a consecuencia del testimonio se dictara un fallo condenatorio, se impondrá pena de
prisión de cuatro a cinco años.
2. El que presentare pruebas ante la Corte Penal Internacional
a sabiendas de que son falsas o han sido falsificadas será
castigado con las penas señaladas en el apartado anterior
de este artículo."
chunk_0_806,"prisión de cuatro a cinco años.
2. El que presentare pruebas ante la Corte Penal Internacional
a sabiendas de que son falsas o han sido falsificadas será
castigado con las penas señaladas en el apartado anterior
de este artículo.
3. El que intencionadamente destruya o altere pruebas, o
interfiera en las diligencias de prueba ante la Corte Penal
301"
chunk_0_807,"Internacional será castigado con la pena de prisión de seis
meses a dos años y multa de siete a 12 meses.
4. El que corrompiera a un testigo, obstruyera su comparecencia o testimonio ante la Corte Penal Internacional o interfiriera en ellos será castigado con la pena de prisión de uno a
cuatro años y multa de seis a 24 meses.
5. Será castigado con prisión de uno a cuatro años y multa de
seis a 24 meses quien pusiera trabas a un funcionario de la
Corte, lo corrompiera o intimidara, para obligarlo o inducirlo a que no cumpla sus funciones o a que lo haga de
manera indebida.
6. El que tomara represalias contra un funcionario de la Corte
Penal Internacional en razón de funciones que haya desempeñado él u otro funcionario será castigado con la pena de
prisión de uno a cuatro años y multa de seis a 24 meses.
En la misma pena incurrirá quien tome represalias contra un
testigo por su declaración ante la Corte."
chunk_0_808,"prisión de uno a cuatro años y multa de seis a 24 meses.
En la misma pena incurrirá quien tome represalias contra un
testigo por su declaración ante la Corte.
7. El que solicitara o aceptara un soborno en calidad de funcionario de la Corte y en relación con sus funciones oficiales
incurrirá en la pena de prisión de dos a cinco años y multa
del tanto al triplo del valor de la dádiva solicitada o aceptada.
TÍTULO XXI. Delitos contra la Constitución
CAPÍTULO I. Rebelión
Artículo 472
Son reos del delito de rebelión los que se alzaren violenta y
públicamente para cualquiera de los fines siguientes:
1.º Derogar, suspender o modificar total o parcialmente la
Constitución.
2.º Destituir o despojar en todo o en parte de sus prerrogativas
y facultades al Rey o a la Reina, al Regente o miembros de
la Regencia, u obligarles a ejecutar un acto contrario a su
voluntad.
302"
chunk_0_809,"3.º Impedir la libre celebración de elecciones para cargos públicos.
4.º Disolver las Cortes Generales, el Congreso de los Diputados, el Senado o cualquier Asamblea Legislativa de una
Comunidad Autónoma, impedir que se reúnan, deliberen o
resuelvan, arrancarles alguna resolución o sustraerles alguna
de sus atribuciones o competencias.
5.º Declarar la independencia de una parte del territorio nacional.
6.º Sustituir por otro el Gobierno de la Nación o el Consejo de
Gobierno de una Comunidad Autónoma, o usar o ejercer
por sí o despojar al Gobierno o Consejo de Gobierno de una
Comunidad Autónoma, o a cualquiera de sus miembros de
sus facultades, o impedirles o coartarles su libre ejercicio, u
obligar a cualquiera de ellos a ejecutar actos contrarios a su
voluntad.
7.º Sustraer cualquier clase de fuerza armada a la obediencia
del Gobierno.
Artículo 473"
chunk_0_810,"sus facultades, o impedirles o coartarles su libre ejercicio, u
obligar a cualquiera de ellos a ejecutar actos contrarios a su
voluntad.
7.º Sustraer cualquier clase de fuerza armada a la obediencia
del Gobierno.
Artículo 473
1. Los que, induciendo a los rebeldes, hayan promovido o sostengan la rebelión, y los jefes principales de ésta, serán castigados con la pena de prisión de quince a veinticinco años
e inhabilitación absoluta por el mismo tiempo; los que ejerzan un mando subalterno, con la de prisión de diez a quince
años e inhabilitación absoluta de diez a quince años, y los
meros participantes, con la de prisión de cinco a diez años
e inhabilitación especial para empleo o cargo público por
tiempo de seis a diez años.
2. Si se han esgrimido armas, o si ha habido combate entre la
fuerza de su mando y los sectores leales a la autoridad legítima, o la rebelión hubiese causado estragos en propiedades de titularidad pública o privada, cortado las"
chunk_0_811,"tiempo de seis a diez años.
2. Si se han esgrimido armas, o si ha habido combate entre la
fuerza de su mando y los sectores leales a la autoridad legítima, o la rebelión hubiese causado estragos en propiedades de titularidad pública o privada, cortado las
comunicaciones telegráficas, telefónicas, por ondas, ferroviarias o de otra clase, ejercido violencias graves contra las
personas, exigido contribuciones o distraído los caudales
públicos de su legítima inversión, las penas de prisión serán,
respectivamente, de veinticinco a treinta años para los primeros, de quince a veinticinco años para los segundos y de
diez a quince años para los últimos.
303"
chunk_0_812,"Artículo 474
Cuando la rebelión no haya llegado a organizarse con jefes
conocidos, se reputarán como tales los que de hecho dirijan a
los demás, o lleven la voz por ellos, o firmen escritos expedidos
a su nombre, o ejerzan otros actos semejantes de dirección o
representación.
Artículo 475
Serán castigados como rebeldes con la pena de prisión de cinco
a diez años e inhabilitación absoluta por tiempo de seis a doce
años los que sedujeren o allegaren tropas o cualquier otra clase
de fuerza armada para cometer el delito de rebelión.
Si llegara a tener efecto la rebelión, se reputarán promotores y
sufrirán la pena señalada en el artículo 473.
Artículo 476
1. El militar que no empleare los medios a su alcance para
contener la rebelión en las fuerzas de su mando, será castigado con las penas de prisión de dos a cinco años e inhabilitación absoluta de seis a diez años.
2. Será castigado con las mismas penas previstas en el apartado anterior en su mitad inferior el militar que, teniendo"
chunk_0_813,"2. Será castigado con las mismas penas previstas en el apartado anterior en su mitad inferior el militar que, teniendo
conocimiento de que se trata de cometer un delito de rebelión, no lo denuncie inmediatamente a sus superiores o a las
autoridades o funcionarios que, por razón de su cargo, tengan la obligación de perseguir el delito.
Artículo 477
La provocación, la conspiración y la proposición para cometer
rebelión serán castigadas, además de con la inhabilitación prevista en los artículos anteriores, con la pena de prisión inferior
en uno o dos grados a la del delito correspondiente.
Artículo 478
En el caso de hallarse constituido en autoridad el que cometa
cualquiera de los delitos previstos en este capítulo, la pena de
inhabilitación que estuviese prevista en cada caso se sustituirá
por la inhabilitación absoluta por tiempo de quince a veinte
años, salvo que tal circunstancia se halle específicamente contemplada en el tipo penal de que se trate.
304"
chunk_0_814,"Artículo 479
Luego que se manifieste la rebelión, la autoridad gubernativa
intimará a los sublevados a que inmediatamente se disuelvan y
retiren.
Si los sublevados no depusieran su actitud inmediatamente después de la intimación, la autoridad hará uso de la fuerza de que
disponga para disolverlos.
No será necesaria la intimación desde el momento en que los
rebeldes rompan el fuego.
Artículo 480
1. Quedará exento de pena el que, implicado en un delito de
rebelión, lo revelare a tiempo de poder evitar sus consecuencias.
2. A los meros ejecutores que depongan las armas antes de
haber hecho uso de ellas, sometiéndose a las autoridades
legítimas, se les aplicará la pena de prisión inferior en grado.
La misma pena se impondrá si los rebeldes se disolvieran o
sometieran a la autoridad legítima antes de la intimación o
a consecuencia de ella.
Artículo 481
Los delitos particulares cometidos en una rebelión o con motivo
de ella serán castigados, respectivamente, según las disposiciones de este Código.
Artículo 482"
chunk_0_815,"a consecuencia de ella.
Artículo 481
Los delitos particulares cometidos en una rebelión o con motivo
de ella serán castigados, respectivamente, según las disposiciones de este Código.
Artículo 482
Las autoridades que no hayan resistido la rebelión, serán castigadas con la pena de inhabilitación absoluta de doce a veinte
años.
Artículo 483
Los funcionarios que continúen desempeñando sus cargos bajo
el mando de los alzados o que, sin habérseles admitido la renuncia de su empleo, lo abandonen cuando haya peligro de rebelión, incurrirán en la pena de inhabilitación especial para empleo
o cargo público de seis a doce años.
305"
chunk_0_816,"Artículo 484
Los que aceptaren empleo de los rebeldes, serán castigados con
la pena de inhabilitación absoluta de seis a doce años.
CAPÍTULO II. Delitos contra la Corona
Artículo 485
1. El que matare al Rey o a la Reina o al Príncipe o a la Princesa
de Asturias será castigado con la pena de prisión permanente revisable.
2. El que matare a cualquiera de los ascendientes o descendientes del Rey o de la Reina, a la Reina consorte o al consorte de la Reina, al Regente o a algún miembro de la
Regencia, será castigado con la pena de prisión de veinte a
veinticinco años, salvo que los hechos estuvieran castigados
con una pena más grave en algún otro precepto de este
Código.
Si concurrieran en el delito dos o más circunstancias agravantes, se impondrá la pena de prisión de veinticinco a
treinta años.
3. En el caso de tentativa de estos delitos podrá imponerse la
pena inferior en un grado.
Artículo 486"
chunk_0_817,"Código.
Si concurrieran en el delito dos o más circunstancias agravantes, se impondrá la pena de prisión de veinticinco a
treinta años.
3. En el caso de tentativa de estos delitos podrá imponerse la
pena inferior en un grado.
Artículo 486
1. El que causare al Rey, a la Reina o a cualquiera de sus ascendientes o descendientes, a la Reina consorte o al consorte
de la Reina, al Regente o a algún miembro de la Regencia,
o al Príncipe o a la Princesa de Asturias, lesiones de las previstas en el artículo 149, será castigado con la pena de prisión de quince a veinte años.
Si se tratara de alguna de las lesiones previstas en el artículo
150, se castigará con la pena de prisión de ocho a quince
años.
2. El que les causare cualquier otra lesión, será castigado con
la pena de prisión de cuatro a ocho años.
306"
chunk_0_818,"Artículo 487
Será castigado con la pena de prisión de quince a veinte años el
que privare al Rey, a la Reina o a cualquiera de sus ascendientes
o descendientes, a la Reina consorte o al consorte de la Reina,
al Regente o a algún miembro de la Regencia, o al Príncipe o a
la Princesa de Asturias, de su libertad personal, salvo que los
hechos estén castigados con mayor pena en otros preceptos de
este Código.
Artículo 488
La provocación, la conspiración y la proposición para los delitos
previstos en los artículos anteriores se castigará con la pena inferior en uno o dos grados a las respectivamente previstas.
Artículo 489
El que con violencia o intimidación grave obligare a las personas
referidas en los artículos anteriores a ejecutar un acto contra su
voluntad, será castigado con la pena de prisión de ocho a doce
años.
En el caso previsto en el párrafo anterior, si la violencia o la intimidación no fueran graves, se impondrá la pena inferior en
grado.
Artículo 490"
chunk_0_819,"voluntad, será castigado con la pena de prisión de ocho a doce
años.
En el caso previsto en el párrafo anterior, si la violencia o la intimidación no fueran graves, se impondrá la pena inferior en
grado.
Artículo 490
1. El que allanare con violencia o intimidación la morada de
cualquiera de las personas mencionadas en los artículos
anteriores será castigado con la pena de prisión de tres a
seis años. Si no hubiere violencia o intimidación la pena será
de dos a cuatro años.
2. Con la pena de prisión de tres a seis años será castigado el
que amenazare gravemente a cualquiera de las personas
mencionadas en el apartado anterior, y con la pena de prisión de uno a tres años si la amenaza fuera leve.
3. El que calumniare o injuriare al Rey, a la Reina o a cualquiera
de sus ascendientes o descendientes, a la Reina consorte o
al consorte de la Reina, al Regente o a algún miembro de la
Regencia, o al Príncipe o a la Princesa de Asturias, en el
ejercicio de sus funciones o con motivo u ocasión de éstas,"
chunk_0_820,"de sus ascendientes o descendientes, a la Reina consorte o
al consorte de la Reina, al Regente o a algún miembro de la
Regencia, o al Príncipe o a la Princesa de Asturias, en el
ejercicio de sus funciones o con motivo u ocasión de éstas,
será castigado con la pena de prisión de seis meses a dos
307"
chunk_0_821,"años si la calumnia o injuria fueran graves, y con la de multa
de seis a doce meses si no lo son.
Artículo 491
1. Las calumnias e injurias contra cualquiera de las personas
mencionadas en el artículo anterior, y fuera de los supuestos
previstos en el mismo, serán castigadas con la pena de
multa de cuatro a veinte meses.
2. Se impondrá la pena de multa de seis a veinticuatro meses
al que utilizare la imagen del Rey o de la Reina o de cualquiera de sus ascendientes o descendientes, o de la Reina
consorte o del consorte de la Reina, o del Regente o de
algún miembro de la Regencia, o del Príncipe o de la Princesa de Asturias, de cualquier forma que pueda dañar el
prestigio de la Corona.
CAPÍTULO III. De los delitos contra las Instituciones del Estado
y la división de poderes

Sección 1.ª

Delitos contra las instituciones del Estado"
chunk_0_822,"Sección 1.ª

Delitos contra las instituciones del Estado

Artículo 492
Los que, al vacar la Corona o quedar inhabilitado su Titular para
el ejercicio de su autoridad, impidieren a las Cortes Generales
reunirse para nombrar la Regencia o el tutor del Titular menor
de edad, serán sancionados con la pena de prisión de diez a
quince años e inhabilitación absoluta por tiempo de diez a
quince años, sin perjuicio de la pena que pudiera corresponderles por la comisión de otras infracciones más graves.
Artículo 493
Los que, sin alzarse públicamente, invadieren con fuerza, violencia o intimidación las sedes del Congreso de los Diputados, del
Senado o de una Asamblea Legislativa de Comunidad Autónoma, si están reunidos, serán castigados con la pena de prisión
de tres a cinco años.
Artículo 494
Incurrirán en la pena de prisión de seis meses a un año o multa
de doce a veinticuatro meses los que promuevan, dirijan o pre308"
chunk_0_823,"sidan manifestaciones u otra clase de reuniones ante las sedes
del Congreso de los Diputados, del Senado o de una Asamblea
Legislativa de Comunidad Autónoma, cuando estén reunidos,
alterando su normal funcionamiento.
Artículo 495
1. Los que, sin alzarse públicamente, portando armas u otros
instrumentos peligrosos, intentaren penetrar en las sedes
del Congreso de los Diputados, del Senado o de la Asamblea Legislativa de una Comunidad Autónoma, para presentar en persona o colectivamente peticiones a los mismos,
incurrirán en la pena de prisión de tres a cinco años.
2. La pena prevista en el apartado anterior se aplicará en su
mitad superior a quienes promuevan, dirijan o presidan el
grupo.
Artículo 496
El que injuriare gravemente a las Cortes Generales o a una
Asamblea Legislativa de Comunidad Autónoma, hallándose en
sesión, o a alguna de sus Comisiones en los actos públicos en
que las representen, será castigado con la pena de multa de
doce a dieciocho meses."
chunk_0_824,"Asamblea Legislativa de Comunidad Autónoma, hallándose en
sesión, o a alguna de sus Comisiones en los actos públicos en
que las representen, será castigado con la pena de multa de
doce a dieciocho meses.
El imputado de las injurias descritas en el párrafo anterior quedará exento de pena si se dan las circunstancias previstas en el
artículo 210.
Artículo 497
1. Incurrirán en la pena de prisión de seis meses a un año quienes, sin ser miembros del Congreso de los Diputados, del
Senado o de una Asamblea Legislativa de Comunidad Autónoma, perturben gravemente el orden de sus sesiones.
2. Cuando la perturbación del orden de las sesiones a que se
refiere el apartado anterior no sea grave, se impondrá la
pena de multa de seis a doce meses.
Artículo 498
Los que emplearen fuerza, violencia, intimidación o amenaza
grave para impedir a un miembro del Congreso de los Diputados, del Senado o de una Asamblea Legislativa de Comunidad
Autónoma asistir a sus reuniones, o, por los mismos medios,"
chunk_0_825,"Artículo 498
Los que emplearen fuerza, violencia, intimidación o amenaza
grave para impedir a un miembro del Congreso de los Diputados, del Senado o de una Asamblea Legislativa de Comunidad
Autónoma asistir a sus reuniones, o, por los mismos medios,
coartaren la libre manifestación de sus opiniones o la emisión de
309"
chunk_0_826,"su voto, serán castigados con la pena de prisión de tres a cinco
años.
Artículo 499
La autoridad o funcionario público que quebrantare la inviolabilidad de las Cortes Generales o de una Asamblea Legislativa de
Comunidad Autónoma, será castigado con las penas de inhabilitación especial para empleo o cargo público por tiempo de
diez a veinte años, sin perjuicio de las que pudieran corresponderle si el hecho constituyera otro delito más grave.
Artículo 500
La autoridad o funcionario público que detuviere a un miembro
de las Cortes Generales o de una Asamblea Legislativa de
Comunidad Autónoma fuera de los supuestos o sin los requisitos establecidos por la legislación vigente incurrirá, según los
casos, en las penas previstas en este Código, impuestas en su
mitad superior, y además en la de inhabilitación especial para
empleo o cargo público de seis a doce años.
Artículo 501
La autoridad judicial que inculpare o procesare a un miembro de"
chunk_0_827,"casos, en las penas previstas en este Código, impuestas en su
mitad superior, y además en la de inhabilitación especial para
empleo o cargo público de seis a doce años.
Artículo 501
La autoridad judicial que inculpare o procesare a un miembro de
las Cortes Generales o de una Asamblea Legislativa de Comunidad Autónoma sin los requisitos establecidos por la legislación
vigente, será castigada con la pena de inhabilitación especial
para empleo o cargo público de diez a veinte años.
Artículo 502
1. Los que, habiendo sido requeridos en forma legal y bajo
apercibimiento, dejaren de comparecer ante una Comisión
de investigación de las Cortes Generales o de una Asamblea
Legislativa de Comunidad Autónoma, serán castigados
como reos del delito de desobediencia. Si el reo fuera autoridad o funcionario público, se le impondrá además la pena
de suspensión de empleo o cargo público por tiempo de
seis meses a dos años.
2. En las mismas penas incurrirá la autoridad o funcionario que"
chunk_0_828,"de suspensión de empleo o cargo público por tiempo de
seis meses a dos años.
2. En las mismas penas incurrirá la autoridad o funcionario que
obstaculizare la investigación del Defensor del Pueblo, Tribunal de Cuentas u órganos equivalentes de las Comunidades Autónomas, negándose o dilatando indebidamente el
envío de los informes que éstos solicitaren o dificultando su
310"
chunk_0_829,"acceso a los expedientes o documentación administrativa
necesaria para tal investigación.
3. El que convocado ante una comisión parlamentaria de
investigación faltare a la verdad en su testimonio será castigado con la pena de prisión de seis meses a un año o multa
de 12 a 24 meses.
Artículo 503
Incurrirán en la pena de prisión de dos a cuatro años:
1.º Los que invadan violentamente o con intimidación el local
donde esté constituido el Consejo de Ministros o un Consejo de Gobierno de Comunidad Autónoma.
2.º Los que coarten o por cualquier medio pongan obstáculos
a la libertad del Gobierno reunido en Consejo o de los
miembros de un Gobierno de Comunidad Autónoma, reunido en Consejo, salvo que los hechos sean constitutivos de
otro delito más grave.
Artículo 504
1. Incurrirán en la pena de multa de doce a dieciocho meses
los que calumnien, injurien o amenacen gravemente al
Gobierno de la Nación, al Consejo General del Poder Judicial, al Tribunal Constitucional, al Tribunal Supremo, o al"
chunk_0_830,"Artículo 504
1. Incurrirán en la pena de multa de doce a dieciocho meses
los que calumnien, injurien o amenacen gravemente al
Gobierno de la Nación, al Consejo General del Poder Judicial, al Tribunal Constitucional, al Tribunal Supremo, o al
Consejo de Gobierno o al Tribunal Superior de Justicia de
una Comunidad Autónoma.
El culpable de calumnias o injurias conforme a lo dispuesto
en el párrafo anterior quedará exento de pena si se dan las
circunstancias previstas, respectivamente, en los artículos
207 y 210 de este Código.
Se impondrá la pena de prisión de tres a cinco años a los
que empleen fuerza, violencia o intimidación para impedir a
los miembros de dichos Organismos asistir a sus respectivas
reuniones.
2. Los que injuriaren o amenazaren gravemente a los Ejércitos,
Clases o Cuerpos y Fuerzas de Seguridad, serán castigados
con la pena de multa de doce a dieciocho meses.
El culpable de las injurias previstas en el párrafo anterior quedará exento de pena si se dan las circunstancias descritas en el"
chunk_0_831,"Clases o Cuerpos y Fuerzas de Seguridad, serán castigados
con la pena de multa de doce a dieciocho meses.
El culpable de las injurias previstas en el párrafo anterior quedará exento de pena si se dan las circunstancias descritas en el
artículo 210 de este Código.
311"
chunk_0_832,"Artículo 505
1. Incurrirán en la pena de prisión de seis meses a un año quienes, sin ser miembros de la corporación local, perturben de
forma grave el orden de sus plenos impidiendo el acceso a
los mismos, el desarrollo del orden del día previsto, la adopción de acuerdos o causen desórdenes que tengan por
objeto manifestar el apoyo a organizaciones o grupos terroristas.
2. Quienes, amparándose en la existencia de organizaciones o
grupos terroristas, calumnien, injurien, coaccionen o amenacen a los miembros de corporaciones locales, serán castigados con la pena superior en grado a la que corresponda por
el delito cometido.
Sección 2.ª

De la usurpación de atribuciones"
chunk_0_833,"Artículo 506
La autoridad o funcionario público que, careciendo de atribuciones para ello, dictare una disposición general o suspendiere su
ejecución, será castigado con la pena de prisión de uno a tres
años, multa de seis a doce meses e inhabilitación especial para
empleo o cargo público por tiempo de seis a doce años.
Artículo 506 bis
(Suprimido)
Artículo 507
El Juez o Magistrado que se arrogare atribuciones administrativas de las que careciere, o impidiere su legítimo ejercicio por
quien las ostentare, será castigado con la pena de prisión de seis
meses a un año, multa de tres a seis meses y suspensión de
empleo o cargo público por tiempo de uno a tres años.
Artículo 508
1. La autoridad o funcionario público que se arrogare atribuciones judiciales o impidiere ejecutar una resolución dictada
por la autoridad judicial competente, será castigado con las
penas de prisión de seis meses a un año, multa de tres a
ocho meses y suspensión de empleo o cargo público por
tiempo de uno a tres años.
312"
chunk_0_834,"2. La autoridad o funcionario administrativo o militar que atentare
contra la independencia de los Jueces o Magistrados, garantizada por la Constitución, dirigiéndoles instrucción, orden o
intimación relativas a causas o actuaciones que estén conociendo, será castigado con la pena de prisión de uno a dos
años, multa de cuatro a diez meses e inhabilitación especial
para empleo o cargo público por tiempo de dos a seis años.
Artículo 509
El Juez o Magistrado, la autoridad o el funcionario público que,
legalmente requerido de inhibición, continuare procediendo sin
esperar a que se decida el correspondiente conflicto jurisdiccional, salvo en los casos permitidos por la Ley, será castigado con
la pena de multa de tres a diez meses e inhabilitación especial
para empleo o cargo público por tiempo de seis meses a un año.
CAPÍTULO IV. De los delitos relativos al ejercicio de los
derechos fundamentales y libertades públicas.
Sección 1.ª De los delitos cometidos con ocasión del ejercicio"
chunk_0_835,"para empleo o cargo público por tiempo de seis meses a un año.
CAPÍTULO IV. De los delitos relativos al ejercicio de los
derechos fundamentales y libertades públicas.
Sección 1.ª De los delitos cometidos con ocasión del ejercicio
de los derechos fundamentales y de las libertades públicas
garantizados por la Constitución
Artículo 510
1. Serán castigados con una pena de prisión de uno a cuatro
años y multa de seis a doce meses:
a)"
chunk_0_836,"Quienes públicamente fomenten, promuevan o inciten
directa o indirectamente al odio, hostilidad, discriminación o violencia contra un grupo, una parte del mismo
o contra una persona determinada por razón de su pertenencia a aquel, por motivos racistas, antisemitas, antigitanos u otros referentes a la ideología, religión o
creencias, situación familiar, la pertenencia de sus
miembros a una etnia, raza o nación, su origen nacional, su sexo, orientación o identidad sexual, por razones de género, aporofobia, enfermedad o discapacidad.

b)

Quienes produzcan, elaboren, posean con la finalidad de
distribuir, faciliten a terceras personas el acceso, distribuyan,
difundan o vendan escritos o cualquier otra clase de material o soportes que por su contenido sean idóneos para
313"
chunk_0_837,"b)

Quienes produzcan, elaboren, posean con la finalidad de
distribuir, faciliten a terceras personas el acceso, distribuyan,
difundan o vendan escritos o cualquier otra clase de material o soportes que por su contenido sean idóneos para
313

fomentar, promover, o incitar directa o indirectamente al
odio, hostilidad, discriminación o violencia contra un grupo,
una parte del mismo, o contra una persona determinada
por razón de su pertenencia a aquel, por motivos racistas,
antisemitas, antigitanos u otros referentes a la ideología,
religión o creencias, situación familiar, la pertenencia de sus
miembros a una etnia, raza o nación, su origen nacional, su
sexo, orientación o identidad sexual, por razones de género,
aporofobia, enfermedad o discapacidad.
c)"
chunk_0_838,"Quienes públicamente nieguen, trivialicen gravemente o
enaltezcan los delitos de genocidio, de lesa humanidad o
contra las personas y bienes protegidos en caso de conflicto armado, o enaltezcan a sus autores, cuando se
hubieran cometido contra un grupo o una parte del
mismo, o contra una persona determinada por razón de
su pertenencia al mismo, por motivos racistas, antisemitas,
antigitanos, u otros referentes a la ideología, religión o
creencias, la situación familiar o la pertenencia de sus
miembros a una etnia, raza o nación, su origen nacional,
su sexo, orientación o identidad sexual, por razones de
género, aporofobia, enfermedad o discapacidad, cuando
de este modo se promueva o favorezca un clima de violencia, hostilidad, odio o discriminación contra los mismos.

2. Serán castigados con la pena de prisión de seis meses a dos
años y multa de seis a doce meses:
a)"
chunk_0_839,"2. Serán castigados con la pena de prisión de seis meses a dos
años y multa de seis a doce meses:
a)

Quienes lesionen la dignidad de las personas mediante
acciones que entrañen humillación, menosprecio o descrédito de alguno de los grupos a que se refiere el apartado anterior, o de una parte de los mismos, o de
cualquier persona determinada por razón de su pertenencia a ellos por motivos racistas, antisemitas, antigitanos u otros referentes a la ideología, religión o creencias,
situación familiar, la pertenencia de sus miembros a una
etnia, raza o nación, su origen nacional, su sexo, orientación o identidad sexual, por razones de género, aporofobia, enfermedad o discapacidad, o produzcan, elaboren,
posean con la finalidad de distribuir, faciliten a terceras
personas el acceso, distribuyan, difundan o vendan escritos o cualquier otra clase de material o soportes que por
su contenido sean idóneos para lesionar la dignidad de
las personas por representar una grave humillación,
314"
chunk_0_840,"menosprecio o descrédito de alguno de los grupos mencionados, de una parte de ellos, o de cualquier persona
determinada por razón de su pertenencia a los mismos.
b)

Quienes enaltezcan o justifiquen por cualquier medio
de expresión pública o de difusión los delitos que
hubieran sido cometidos contra un grupo, una parte del
mismo, o contra una persona determinada por razón de
su pertenencia a aquel por motivos racistas, antisemitas,
antigitanos u otros referentes a la ideología, religión o
creencias, situación familiar, la pertenencia de sus miembros a una etnia, raza o nación, su origen nacional, su
sexo, orientación o identidad sexual, por razones de
género, aporofobia, enfermedad o discapacidad, o a
quienes hayan participado en su ejecución.
Los hechos serán castigados con una pena de uno a
cuatro años de prisión y multa de seis a doce meses
cuando de ese modo se promueva o favorezca un clima
de violencia, hostilidad, odio o discriminación contra
los mencionados grupos."
chunk_0_841,"3. Las penas previstas en los apartados anteriores se impondrán en su mitad superior cuando los hechos se hubieran
llevado a cabo a través de un medio de comunicación social,
por medio de internet o mediante el uso de tecnologías de
la información, de modo que, aquel se hiciera accesible a un
elevado número de personas.
4. Cuando los hechos, a la vista de sus circunstancias, resulten
idóneos para alterar la paz pública o crear un grave sentimiento de inseguridad o temor entre los integrantes del
grupo, se impondrá la pena en su mitad superior, que podrá
elevarse hasta la superior en grado.
5. En todos los casos, se impondrá además la pena de inhabilitación especial para profesión u oficio educativos, en el
ámbito docente, deportivo y de tiempo libre, por un tiempo
superior entre tres y diez años al de la duración de la pena
de privación de libertad impuesta en su caso en la sentencia,
atendiendo proporcionalmente a la gravedad del delito, el"
